userWallet,credit_score,credit_band,is_active,log_num_deposits,log_num_borrows,log_num_repays,log_activity_duration_days,log_unique_token_count,utilization_rate,borrow_repay_ratio,liquidation_ratio,log_num_liquidations
0x01718c9eb7984abc907e5fd40f56cdab4ed5b0b2,350,Deep Subprime,False,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x0171ed588582d1df472015623dcb426d0a1de431,591,Subprime,True,2.302585092994046,2.302585092994046,1.791759469228055,4.219507705176107,1.791759469228055,5.599174234442675e-13,1.2208195961545247,0.0,0.0
0x01722733d6b93f5bffa318615a2dcf9bc2a07cc2,350,Deep Subprime,False,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x017252042524df387a7ed994d41d7bde44f4670a,350,Deep Subprime,False,1.0986122886681096,0.0,0.0,2.3978952727983707,0.6931471805599453,0.0,0.0,0.0,0.0
0x0172e05392aba65366c4dbbb70d958bbf43304e4,350,Deep Subprime,False,1.0986122886681096,0.0,0.0,4.499809670330265,1.6094379124341003,0.0,0.0,0.0,0.0
0x0173438096718b70015e2914e7773546851fdaff,350,Deep Subprime,False,4.290459441148391,0.0,0.0,3.1354942159291497,1.3862943611198906,0.0,0.0,0.0,0.0
0x017388b16dd5fea1af29059b7eb34849b0eb8dbc,350,Deep Subprime,False,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x0173c24b53a892387b4a23ed706cbf9197f293fe,350,Deep Subprime,False,1.0986122886681096,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x017423feb0aebc5f4f80496d2eb20e4498aec1df,350,Deep Subprime,False,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x01750c374d9fae78ca0dd39a0f4f0f4fec06181c,479,Subprime,True,2.639057329615259,1.791759469228055,1.791759469228055,3.1354942159291497,1.791759469228055,0.3823419036694047,1.0031330394924936,0.0,0.0
0x017529cc3b9c5d967f303221d023ceb6253dc7f3,350,Deep Subprime,False,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x017583e73bfcdd8a7fe7bfd87f5174fa34c81a5e,350,Deep Subprime,False,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x0175b32dfc64088fe25f8a4d6291caa7ef5b909d,120,Deep Subprime,True,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.2,1.3843087665625718e+17,0.0,0.0
0x0175c38d00a114bd29fbcaf832e7b1a21033644c,549,Subprime,True,3.044522437723423,1.9459101490553132,1.0986122886681096,4.59511985013459,1.791759469228055,1.895456209403714e-12,16.11902283060626,0.0,0.6931471805599453
0x01765501cdd20d174c1a6fd195c2e986135b6975,350,Deep Subprime,False,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x0176b54c3989fa5b7bf27d0e5f1cc3d4ad56b044,350,Deep Subprime,False,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x0176e840a1d7df604172fce139bb0a0e99834165,350,Deep Subprime,False,1.3862943611198906,0.0,0.0,2.0794415416798357,0.6931471805599453,0.0,0.0,0.0,0.0
0x017715b9a71dabed2ddae0bbbb6b0896509c8212,263,Deep Subprime,True,1.0986122886681096,1.0986122886681096,0.0,2.5649493574615367,1.0986122886681096,7.22123777648086e-13,1201038760.8968115,0.0,0.0
